severity level,percentile,ood-auroc,ood_avg_conf,id-acc,id-auroc,id_avg_conf,model name,confidence function,model name - confidence function
0,0.0,0.9372765268,-4.3700594902038565,0.7884399999999999,0.8367814139116434,-1.6398359537124634,tf_efficientnet_b1,entropy,tf_efficientnet_b1-entropy
1,0.09999999999999998,0.9123077924,-3.9966983795166016,0.7884399999999999,0.8367814139116434,-1.6398359537124634,tf_efficientnet_b1,entropy,tf_efficientnet_b1-entropy
2,0.19999999999999996,0.8962578352,-3.799578666687012,0.7884399999999999,0.8367814139116434,-1.6398359537124634,tf_efficientnet_b1,entropy,tf_efficientnet_b1-entropy
3,0.29999999999999993,0.8774346516,-3.620487928390503,0.7884399999999999,0.8367814139116434,-1.6398359537124634,tf_efficientnet_b1,entropy,tf_efficientnet_b1-entropy
4,0.3999999999999999,0.8574967952,-3.4329380989074707,0.7884399999999999,0.8367814139116434,-1.6398359537124634,tf_efficientnet_b1,entropy,tf_efficientnet_b1-entropy
5,0.5,0.8405203648,-3.2774412631988525,0.7884399999999999,0.8367814139116434,-1.6398359537124634,tf_efficientnet_b1,entropy,tf_efficientnet_b1-entropy
6,0.6,0.8177622428,-3.1088016033172607,0.7884399999999999,0.8367814139116434,-1.6398359537124634,tf_efficientnet_b1,entropy,tf_efficientnet_b1-entropy
7,0.7,0.7958274916,-2.948481321334839,0.7884399999999999,0.8367814139116434,-1.6398359537124634,tf_efficientnet_b1,entropy,tf_efficientnet_b1-entropy
8,0.8,0.765254218,-2.7482469081878658,0.7884399999999999,0.8367814139116434,-1.6398359537124634,tf_efficientnet_b1,entropy,tf_efficientnet_b1-entropy
9,0.9,0.7258166580000001,-2.5225908756256104,0.7884399999999999,0.8367814139116434,-1.6398359537124634,tf_efficientnet_b1,entropy,tf_efficientnet_b1-entropy
10,1.0,0.6305337136,-2.061187982559204,0.7884399999999999,0.8367814139116434,-1.6398359537124634,tf_efficientnet_b1,entropy,tf_efficientnet_b1-entropy
