severity level,percentile,ood-auroc,ood_avg_conf,id-acc,id-auroc,id_avg_conf,model name,confidence function,model name - confidence function
0,0.0,0.8842790692,0.3711281716823578,0.8013399999999999,0.8514624518579522,0.8088386654853821,inception_v4,softmax,inception_v4-softmax
1,0.1,0.8602364192,0.4241216778755188,0.8013399999999999,0.8514624518579522,0.8088386654853821,inception_v4,softmax,inception_v4-softmax
2,0.2,0.8491844604000001,0.4455772638320923,0.8013399999999999,0.8514624518579522,0.8088386654853821,inception_v4,softmax,inception_v4-softmax
3,0.30000000000000004,0.8363779428,0.4696669280529022,0.8013399999999999,0.8514624518579522,0.8088386654853821,inception_v4,softmax,inception_v4-softmax
4,0.4,0.822307598,0.4930301606655121,0.8013399999999999,0.8514624518579522,0.8088386654853821,inception_v4,softmax,inception_v4-softmax
5,0.5,0.8082659684000001,0.5171478390693665,0.8013399999999999,0.8514624518579522,0.8088386654853821,inception_v4,softmax,inception_v4-softmax
6,0.6000000000000001,0.794373832,0.538379967212677,0.8013399999999999,0.8514624518579522,0.8088386654853821,inception_v4,softmax,inception_v4-softmax
7,0.7000000000000001,0.7759151696,0.5646592974662781,0.8013399999999999,0.8514624518579522,0.8088386654853821,inception_v4,softmax,inception_v4-softmax
8,0.8,0.7475880084000001,0.6009634137153625,0.8013399999999999,0.8514624518579522,0.8088386654853821,inception_v4,softmax,inception_v4-softmax
9,0.9,0.7163214692000001,0.6398996710777283,0.8013399999999999,0.8514624518579522,0.8088386654853821,inception_v4,softmax,inception_v4-softmax
10,1.0,0.6261260820000001,0.7243267893791199,0.8013399999999999,0.8514624518579522,0.8088386654853821,inception_v4,softmax,inception_v4-softmax
