severity level,percentile,ood-auroc,ood_avg_conf,id-acc,id-auroc,id_avg_conf,model name,confidence function,model name - confidence function
0,0.0,0.9444597076000001,0.2455762475728989,0.7582800000000001,0.8357349053661434,0.7913545966148376,CLIP_ViT-L~14,softmax,CLIP_ViT-L~14-softmax
1,0.1,0.9143723076000001,0.3167209029197693,0.7582800000000001,0.8357349053661434,0.7913545966148376,CLIP_ViT-L~14,softmax,CLIP_ViT-L~14-softmax
2,0.2,0.8911728508,0.3648446798324585,0.7582800000000001,0.8357349053661434,0.7913545966148376,CLIP_ViT-L~14,softmax,CLIP_ViT-L~14-softmax
3,0.30000000000000004,0.866743072,0.410306841135025,0.7582800000000001,0.8357349053661434,0.7913545966148376,CLIP_ViT-L~14,softmax,CLIP_ViT-L~14-softmax
4,0.4,0.841136788,0.4515975415706634,0.7582800000000001,0.8357349053661434,0.7913545966148376,CLIP_ViT-L~14,softmax,CLIP_ViT-L~14-softmax
5,0.5,0.8157070608,0.4907075464725494,0.7582800000000001,0.8357349053661434,0.7913545966148376,CLIP_ViT-L~14,softmax,CLIP_ViT-L~14-softmax
6,0.6000000000000001,0.7876624204000001,0.5313286185264587,0.7582800000000001,0.8357349053661434,0.7913545966148376,CLIP_ViT-L~14,softmax,CLIP_ViT-L~14-softmax
7,0.7000000000000001,0.7556620112000001,0.5729182958602905,0.7582800000000001,0.8357349053661434,0.7913545966148376,CLIP_ViT-L~14,softmax,CLIP_ViT-L~14-softmax
8,0.8,0.7218497107999999,0.6137391328811646,0.7582800000000001,0.8357349053661434,0.7913545966148376,CLIP_ViT-L~14,softmax,CLIP_ViT-L~14-softmax
9,0.9,0.6692683496,0.6701957583427429,0.7582800000000001,0.8357349053661434,0.7913545966148376,CLIP_ViT-L~14,softmax,CLIP_ViT-L~14-softmax
10,1.0,0.5462108435999999,0.7767204046249391,0.7582800000000001,0.8357349053661434,0.7913545966148376,CLIP_ViT-L~14,softmax,CLIP_ViT-L~14-softmax
