severity level,percentile,ood-auroc,ood_avg_conf,id-acc,id-auroc,id_avg_conf,model name,confidence function,model name - confidence function
0,0.0,0.914521076,0.3438796401023865,0.8312,0.8565076244474955,0.7725491523742676,jx_nest_small,softmax,jx_nest_small-softmax
1,0.1,0.8814477284000001,0.4132914543151856,0.8312,0.8565076244474955,0.7725491523742676,jx_nest_small,softmax,jx_nest_small-softmax
2,0.2,0.8624759156,0.4489799737930298,0.8312,0.8565076244474955,0.7725491523742676,jx_nest_small,softmax,jx_nest_small-softmax
3,0.30000000000000004,0.8421601412,0.4793706238269806,0.8312,0.8565076244474955,0.7725491523742676,jx_nest_small,softmax,jx_nest_small-softmax
4,0.4,0.8230608468,0.5061939954757689,0.8312,0.8565076244474955,0.7725491523742676,jx_nest_small,softmax,jx_nest_small-softmax
5,0.5,0.80674602,0.5299179553985596,0.8312,0.8565076244474955,0.7725491523742676,jx_nest_small,softmax,jx_nest_small-softmax
6,0.6000000000000001,0.7922894384,0.5513616800308228,0.8312,0.8565076244474955,0.7725491523742676,jx_nest_small,softmax,jx_nest_small-softmax
7,0.7000000000000001,0.7697122540000001,0.5768228769302368,0.8312,0.8565076244474955,0.7725491523742676,jx_nest_small,softmax,jx_nest_small-softmax
8,0.8,0.7443056187999999,0.6039642691612244,0.8312,0.8565076244474955,0.7725491523742676,jx_nest_small,softmax,jx_nest_small-softmax
9,0.9,0.7066851056,0.638482928276062,0.8312,0.8565076244474955,0.7725491523742676,jx_nest_small,softmax,jx_nest_small-softmax
10,1.0,0.6132033432,0.7099798321723938,0.8312,0.8565076244474955,0.7725491523742676,jx_nest_small,softmax,jx_nest_small-softmax
