severity level,percentile,ood-auroc,ood_avg_conf,id-acc,id-auroc,id_avg_conf,model name,confidence function,model name - confidence function
0,0.0,0.8956227352,-3.3573999404907227,0.80442,0.8180419452084449,-1.168651819229126,inception_resnet_v2,entropy,inception_resnet_v2-entropy
1,0.09999999999999998,0.8651993452,-2.949620723724365,0.80442,0.8180419452084449,-1.168651819229126,inception_resnet_v2,entropy,inception_resnet_v2-entropy
2,0.19999999999999996,0.847898724,-2.7675974369049072,0.80442,0.8180419452084449,-1.168651819229126,inception_resnet_v2,entropy,inception_resnet_v2-entropy
3,0.29999999999999993,0.8308350368,-2.612424612045288,0.80442,0.8180419452084449,-1.168651819229126,inception_resnet_v2,entropy,inception_resnet_v2-entropy
4,0.3999999999999999,0.8133668416,-2.46289610862732,0.80442,0.8180419452084449,-1.168651819229126,inception_resnet_v2,entropy,inception_resnet_v2-entropy
5,0.5,0.797511136,-2.3386516571044917,0.80442,0.8180419452084449,-1.168651819229126,inception_resnet_v2,entropy,inception_resnet_v2-entropy
6,0.6,0.7815154344,-2.2247021198272705,0.80442,0.8180419452084449,-1.168651819229126,inception_resnet_v2,entropy,inception_resnet_v2-entropy
7,0.7,0.7615010868000001,-2.102690935134888,0.80442,0.8180419452084449,-1.168651819229126,inception_resnet_v2,entropy,inception_resnet_v2-entropy
8,0.8,0.7388266024,-1.966339945793152,0.80442,0.8180419452084449,-1.168651819229126,inception_resnet_v2,entropy,inception_resnet_v2-entropy
9,0.9,0.7031598096,-1.7953743934631348,0.80442,0.8180419452084449,-1.168651819229126,inception_resnet_v2,entropy,inception_resnet_v2-entropy
10,1.0,0.6092252256,-1.4577548503875732,0.80442,0.8180419452084449,-1.168651819229126,inception_resnet_v2,entropy,inception_resnet_v2-entropy
