severity level,percentile,ood-auroc,ood_avg_conf,id-acc,id-auroc,id_avg_conf,model name,confidence function,model name - confidence function
0,0.0,0.9053663992000001,-3.8529281616210938,0.82268,0.8475134543189853,-1.2077540159225464,tresnet_l_448,entropy,tresnet_l_448-entropy
1,0.09999999999999998,0.8871187276,-3.6291990280151367,0.82268,0.8475134543189853,-1.2077540159225464,tresnet_l_448,entropy,tresnet_l_448-entropy
2,0.19999999999999996,0.8747367328,-3.481684446334839,0.82268,0.8475134543189853,-1.2077540159225464,tresnet_l_448,entropy,tresnet_l_448-entropy
3,0.29999999999999993,0.8631180664,-3.367845058441162,0.82268,0.8475134543189853,-1.2077540159225464,tresnet_l_448,entropy,tresnet_l_448-entropy
4,0.3999999999999999,0.8500442272,-3.232323408126831,0.82268,0.8475134543189853,-1.2077540159225464,tresnet_l_448,entropy,tresnet_l_448-entropy
5,0.5,0.8381394544,-3.112555980682373,0.82268,0.8475134543189853,-1.2077540159225464,tresnet_l_448,entropy,tresnet_l_448-entropy
6,0.6,0.8231036652,-2.968246936798096,0.82268,0.8475134543189853,-1.2077540159225464,tresnet_l_448,entropy,tresnet_l_448-entropy
7,0.7,0.8043315188,-2.809666872024536,0.82268,0.8475134543189853,-1.2077540159225464,tresnet_l_448,entropy,tresnet_l_448-entropy
8,0.8,0.7808205252,-2.6271982192993164,0.82268,0.8475134543189853,-1.2077540159225464,tresnet_l_448,entropy,tresnet_l_448-entropy
9,0.9,0.740233202,-2.3337435722351074,0.82268,0.8475134543189853,-1.2077540159225464,tresnet_l_448,entropy,tresnet_l_448-entropy
10,1.0,0.646157756,-1.7939416170120241,0.82268,0.8475134543189853,-1.2077540159225464,tresnet_l_448,entropy,tresnet_l_448-entropy
