severity level,percentile,ood-auroc,ood_avg_conf,id-acc,id-auroc,id_avg_conf,model name,confidence function,model name - confidence function
0,0.0,0.8786493648,6.446291446685791,0.8443799999999999,0.7414365798005923,7.752885818481445,regnetz_e8,max_logit,regnetz_e8-max_logit
1,0.1,0.8320798848000001,6.788527488708496,0.8443799999999999,0.7414365798005923,7.752885818481445,regnetz_e8,max_logit,regnetz_e8-max_logit
2,0.2,0.7995263384,6.963340759277344,0.8443799999999999,0.7414365798005923,7.752885818481445,regnetz_e8,max_logit,regnetz_e8-max_logit
3,0.30000000000000004,0.7756978823999999,7.079047679901122,0.8443799999999999,0.7414365798005923,7.752885818481445,regnetz_e8,max_logit,regnetz_e8-max_logit
4,0.4,0.7530849364,7.1786537170410165,0.8443799999999999,0.7414365798005923,7.752885818481445,regnetz_e8,max_logit,regnetz_e8-max_logit
5,0.5,0.7331447720000001,7.2540345191955575,0.8443799999999999,0.7414365798005923,7.752885818481445,regnetz_e8,max_logit,regnetz_e8-max_logit
6,0.6000000000000001,0.7148120864,7.31740665435791,0.8443799999999999,0.7414365798005923,7.752885818481445,regnetz_e8,max_logit,regnetz_e8-max_logit
7,0.7000000000000001,0.6907273840000001,7.377902507781982,0.8443799999999999,0.7414365798005923,7.752885818481445,regnetz_e8,max_logit,regnetz_e8-max_logit
8,0.8,0.6630227956,7.446837425231934,0.8443799999999999,0.7414365798005923,7.752885818481445,regnetz_e8,max_logit,regnetz_e8-max_logit
9,0.9,0.633552496,7.515397548675537,0.8443799999999999,0.7414365798005923,7.752885818481445,regnetz_e8,max_logit,regnetz_e8-max_logit
10,1.0,0.5450216276,7.656875610351562,0.8443799999999999,0.7414365798005923,7.752885818481445,regnetz_e8,max_logit,regnetz_e8-max_logit
