severity level,percentile,ood-auroc,ood_avg_conf,id-acc,id-auroc,id_avg_conf,model name,confidence function,model name - confidence function
0,0.0,0.9222485828,-3.3981859683990483,0.7239800000000001,0.8586024624938798,-0.9013028740882874,regnetx_004,entropy,regnetx_004-entropy
1,0.09999999999999998,0.8958481408,-2.99399471282959,0.7239800000000001,0.8586024624938798,-0.9013028740882874,regnetx_004,entropy,regnetx_004-entropy
2,0.19999999999999996,0.8740573232,-2.72981333732605,0.7239800000000001,0.8586024624938798,-0.9013028740882874,regnetx_004,entropy,regnetx_004-entropy
3,0.29999999999999993,0.8523779316,-2.519483089447021,0.7239800000000001,0.8586024624938798,-0.9013028740882874,regnetx_004,entropy,regnetx_004-entropy
4,0.3999999999999999,0.8336589104,-2.33940052986145,0.7239800000000001,0.8586024624938798,-0.9013028740882874,regnetx_004,entropy,regnetx_004-entropy
5,0.5,0.8139194876,-2.1724686622619633,0.7239800000000001,0.8586024624938798,-0.9013028740882874,regnetx_004,entropy,regnetx_004-entropy
6,0.6,0.7929347728,-2.0325460433959956,0.7239800000000001,0.8586024624938798,-0.9013028740882874,regnetx_004,entropy,regnetx_004-entropy
7,0.7,0.7659176972,-1.8684830665588381,0.7239800000000001,0.8586024624938798,-0.9013028740882874,regnetx_004,entropy,regnetx_004-entropy
8,0.8,0.7390396176,-1.6959481239318848,0.7239800000000001,0.8586024624938798,-0.9013028740882874,regnetx_004,entropy,regnetx_004-entropy
9,0.9,0.700598206,-1.498049020767212,0.7239800000000001,0.8586024624938798,-0.9013028740882874,regnetx_004,entropy,regnetx_004-entropy
10,1.0,0.6064282068,-1.1120221614837646,0.7239800000000001,0.8586024624938798,-0.9013028740882874,regnetx_004,entropy,regnetx_004-entropy
